,Norm True,Norm Predicted
539,0.484,0.948
540,0.48,0.943
541,0.477,0.946
542,0.477,0.943
543,0.475,0.947
544,0.468,0.94
545,0.463,0.926
546,0.459,0.934
547,0.456,0.931
548,0.452,0.933
549,0.448,0.936
550,0.447,0.939
551,0.445,0.934
552,0.441,0.932
553,0.439,0.929
554,0.435,0.936
555,0.434,0.922
556,0.433,0.935
557,0.428,0.951
558,0.427,0.966
559,0.426,0.954
560,0.424,0.94
561,0.42,0.946
562,0.418,0.952
563,0.415,0.939
564,0.412,0.934
565,0.407,0.929
566,0.401,0.927
567,0.399,0.922
568,0.395,0.924
569,0.391,0.911
570,0.389,0.914
571,0.388,0.925
572,0.384,0.903
573,0.378,0.904
574,0.376,0.91
575,0.372,0.906
576,0.368,0.909
577,0.361,0.895
578,0.355,0.902
579,0.352,0.907
580,0.349,0.896
581,0.345,0.901
582,0.344,0.892
583,0.34,0.899
584,0.338,0.905
585,0.332,0.899
586,0.329,0.912
587,0.328,0.916
588,0.326,0.92
589,0.325,0.933
590,0.324,0.94
591,0.323,0.95
592,0.322,0.94
593,0.321,0.951
594,0.32,0.951
595,0.315,0.95
596,0.314,0.95
597,0.311,0.953
598,0.31,0.939
599,0.306,0.96
600,0.305,0.96
601,0.303,0.958
602,0.301,0.949
603,0.299,0.953
604,0.298,0.957
605,0.297,0.951
606,0.295,0.952
607,0.294,0.943
608,0.291,0.959
609,0.291,0.944
610,0.289,0.938
611,0.286,0.942
612,0.284,0.934
613,0.282,0.924
614,0.28,0.931
615,0.278,0.923
616,0.277,0.925
617,0.275,0.924
618,0.274,0.93
619,0.272,0.919
620,0.269,0.912
621,0.268,0.907
622,0.266,0.897
623,0.263,0.91
624,0.262,0.918
625,0.261,0.915
626,0.261,0.915
627,0.259,0.903
628,0.258,0.911
629,0.258,0.908
630,0.257,0.918
631,0.258,0.915
632,0.258,0.929
633,0.259,0.928
634,0.259,0.924
635,0.26,0.932
636,0.262,0.927
637,0.263,0.93
638,0.264,0.944
639,0.265,0.923
640,0.266,0.932
641,0.267,0.926
642,0.27,0.91
643,0.274,0.918
644,0.275,0.911
645,0.278,0.904
646,0.279,0.921
647,0.28,0.904
648,0.281,0.925
649,0.282,0.925
650,0.283,0.931
651,0.284,0.933
652,0.285,0.931
653,0.286,0.925
654,0.287,0.923
655,0.288,0.917
656,0.289,0.916
657,0.292,0.917
658,0.293,0.918
659,0.295,0.922
660,0.297,0.901
661,0.303,0.906
662,0.305,0.894
663,0.307,0.881
664,0.313,0.877
665,0.315,0.864
666,0.319,0.88
667,0.32,0.868
668,0.322,0.874
669,0.326,0.887
670,0.329,0.878
671,0.331,0.881
672,0.333,0.899
673,0.339,0.889
674,0.343,0.9
675,0.343,0.898
676,0.346,0.898
677,0.35,0.896
678,0.351,0.88
679,0.354,0.878
680,0.358,0.892
681,0.362,0.885
682,0.365,0.901
683,0.367,0.894
684,0.372,0.908
685,0.375,0.897
686,0.378,0.891
687,0.382,0.899
688,0.383,0.906
689,0.387,0.911
690,0.39,0.902
691,0.395,0.9
692,0.399,0.905
693,0.404,0.903
694,0.406,0.882
695,0.407,0.895
696,0.407,0.903
697,0.409,0.894
698,0.413,0.898
699,0.416,0.887
700,0.419,0.888
701,0.42,0.905
702,0.422,0.909
703,0.424,0.916
704,0.426,0.9
705,0.43,0.898
706,0.434,0.894
707,0.435,0.902
708,0.437,0.898
709,0.44,0.9
710,0.44,0.895
711,0.446,0.907
712,0.447,0.9
713,0.451,0.916
714,0.452,0.906
715,0.456,0.909
716,0.459,0.92
717,0.464,0.899
718,0.469,0.893
719,0.472,0.892
720,0.475,0.896
721,0.479,0.894
722,0.481,0.9
723,0.482,0.89
724,0.486,0.912
725,0.486,0.916
726,0.488,0.914
727,0.493,0.915
728,0.496,0.905
729,0.502,0.918
730,0.503,0.916
731,0.509,0.911
732,0.511,0.903
733,0.517,0.892
734,0.523,0.877
735,0.528,0.888
736,0.531,0.885
737,0.533,0.9
738,0.535,0.888
739,0.539,0.893
740,0.541,0.893
741,0.542,0.882
742,0.544,0.882
743,0.548,0.883
744,0.55,0.894
745,0.553,0.901
746,0.556,0.888
747,0.557,0.9
748,0.559,0.903
749,0.562,0.903
750,0.563,0.904
751,0.564,0.883
752,0.568,0.895
753,0.571,0.891
754,0.575,0.889
755,0.577,0.897
756,0.579,0.904
757,0.58,0.915
758,0.581,0.916
759,0.582,0.907
760,0.584,0.895
761,0.587,0.91
762,0.587,0.904
763,0.59,0.912
764,0.593,0.917
765,0.598,0.909
766,0.602,0.898
767,0.604,0.893
768,0.607,0.888
769,0.61,0.899
770,0.612,0.897
771,0.614,0.904
772,0.618,0.911
773,0.619,0.893
774,0.622,0.883
775,0.627,0.902
776,0.628,0.895
777,0.633,0.883
778,0.638,0.877
779,0.642,0.884
780,0.644,0.888
781,0.647,0.877
782,0.65,0.887
783,0.653,0.887
784,0.656,0.867
785,0.661,0.869
786,0.67,0.875
787,0.675,0.862
788,0.676,0.868
789,0.677,0.867
790,0.681,0.864
791,0.682,0.855
792,0.685,0.849
793,0.689,0.861
794,0.692,0.862
795,0.696,0.864
796,0.699,0.872
797,0.702,0.857
798,0.707,0.869
799,0.707,0.857
