,Norm True,Norm Predicted
132,0.374,0.354
133,0.375,0.355
134,0.378,0.357
135,0.381,0.359
136,0.383,0.362
137,0.385,0.362
138,0.387,0.363
139,0.388,0.365
140,0.39,0.366
141,0.393,0.37
142,0.397,0.369
143,0.401,0.37
144,0.407,0.374
145,0.408,0.375
146,0.413,0.378
147,0.417,0.382
148,0.42,0.384
149,0.421,0.384
150,0.422,0.391
151,0.424,0.39
152,0.428,0.393
153,0.432,0.394
154,0.433,0.399
155,0.435,0.398
156,0.439,0.401
157,0.444,0.403
158,0.448,0.405
159,0.451,0.408
160,0.453,0.411
161,0.456,0.412
162,0.457,0.415
163,0.462,0.417
164,0.464,0.416
165,0.467,0.419
166,0.472,0.418
167,0.477,0.423
168,0.479,0.427
169,0.482,0.429
170,0.486,0.43
171,0.487,0.434
172,0.489,0.435
173,0.493,0.436
174,0.494,0.437
175,0.495,0.44
176,0.497,0.441
177,0.502,0.443
178,0.504,0.446
179,0.506,0.45
180,0.508,0.449
181,0.514,0.45
182,0.517,0.451
183,0.52,0.455
184,0.522,0.456
185,0.526,0.459
186,0.529,0.459
187,0.532,0.463
188,0.537,0.466
189,0.539,0.471
190,0.54,0.47
191,0.541,0.474
192,0.545,0.473
193,0.549,0.475
194,0.55,0.48
195,0.553,0.481
196,0.557,0.483
197,0.558,0.483
198,0.56,0.483
199,0.565,0.487
200,0.569,0.49
201,0.573,0.495
202,0.579,0.496
203,0.582,0.5
204,0.585,0.503
205,0.59,0.506
206,0.593,0.508
207,0.596,0.513
208,0.6,0.513
209,0.605,0.515
210,0.608,0.516
211,0.611,0.521
212,0.615,0.526
213,0.618,0.528
214,0.619,0.528
215,0.622,0.532
216,0.624,0.534
217,0.627,0.535
218,0.629,0.539
219,0.631,0.538
220,0.637,0.54
221,0.642,0.544
222,0.644,0.545
223,0.65,0.547
224,0.652,0.549
225,0.658,0.551
226,0.66,0.553
227,0.664,0.557
228,0.665,0.562
229,0.667,0.565
230,0.671,0.566
231,0.673,0.568
232,0.676,0.57
233,0.679,0.572
234,0.685,0.577
235,0.688,0.577
236,0.691,0.578
237,0.696,0.58
238,0.699,0.583
239,0.701,0.587
240,0.706,0.588
241,0.708,0.592
242,0.712,0.594
243,0.716,0.594
244,0.718,0.595
245,0.722,0.6
246,0.725,0.601
247,0.726,0.602
248,0.73,0.607
249,0.736,0.606
250,0.737,0.608
251,0.738,0.611
252,0.74,0.614
253,0.742,0.612
254,0.748,0.613
255,0.752,0.615
256,0.759,0.62
257,0.761,0.62
258,0.763,0.626
259,0.764,0.624
260,0.767,0.626
261,0.771,0.628
262,0.772,0.632
263,0.778,0.631
264,0.783,0.633
265,0.785,0.638
266,0.786,0.641
267,0.787,0.643
268,0.787,0.641
269,0.792,0.645
270,0.796,0.649
271,0.799,0.65
272,0.801,0.652
273,0.81,0.655
274,0.813,0.659
275,0.816,0.664
276,0.819,0.664
277,0.826,0.667
278,0.827,0.671
279,0.828,0.671
280,0.835,0.673
281,0.839,0.678
282,0.841,0.679
283,0.844,0.683
284,0.847,0.682
285,0.851,0.682
286,0.856,0.684
287,0.858,0.688
288,0.861,0.692
289,0.862,0.691
290,0.867,0.695
291,0.872,0.697
292,0.873,0.7
293,0.875,0.702
294,0.876,0.701
295,0.88,0.705
296,0.885,0.706
297,0.887,0.709
298,0.89,0.713
299,0.89,0.715
300,0.891,0.714
301,0.895,0.715
302,0.898,0.718
303,0.901,0.72
304,0.904,0.721
305,0.907,0.721
306,0.909,0.724
307,0.913,0.725
308,0.914,0.725
309,0.916,0.73
310,0.918,0.731
311,0.922,0.733
312,0.924,0.735
313,0.927,0.737
314,0.93,0.737
315,0.932,0.74
316,0.934,0.743
317,0.935,0.742
318,0.938,0.743
319,0.941,0.748
320,0.942,0.75
321,0.946,0.752
322,0.948,0.753
323,0.949,0.753
324,0.95,0.758
325,0.954,0.759
326,0.956,0.761
327,0.959,0.765
328,0.961,0.764
329,0.967,0.765
330,0.969,0.765
331,0.974,0.767
332,0.978,0.768
333,0.981,0.772
334,0.985,0.773
335,0.985,0.776
336,0.986,0.777
337,0.989,0.778
338,0.991,0.78
339,0.996,0.783
340,0.997,0.784
341,0.999,0.785
342,1.003,0.789
343,1.004,0.788
344,1.008,0.789
345,1.01,0.791
346,1.015,0.793
347,1.017,0.795
348,1.02,0.795
349,1.024,0.797
350,1.026,0.798
351,1.033,0.799
352,1.035,0.802
353,1.039,0.801
354,1.048,0.801
355,1.053,0.802
356,1.057,0.806
357,1.062,0.806
358,1.071,0.809
359,1.073,0.811
360,1.076,0.813
361,1.082,0.814
362,1.086,0.818
363,1.088,0.819
364,1.091,0.823
365,1.094,0.825
366,1.098,0.826
367,1.103,0.828
368,1.104,0.831
369,1.108,0.835
370,1.109,0.836
371,1.113,0.837
372,1.117,0.838
373,1.12,0.839
374,1.121,0.84
375,1.127,0.839
376,1.133,0.842
377,1.136,0.844
378,1.137,0.843
379,1.14,0.845
380,1.147,0.846
381,1.15,0.846
382,1.155,0.849
383,1.157,0.851
384,1.161,0.851
385,1.165,0.851
386,1.168,0.853
387,1.171,0.855
388,1.173,0.855
389,1.178,0.857
390,1.185,0.859
391,1.187,0.859
392,1.188,0.864
393,1.188,0.863
394,1.192,0.864
395,1.195,0.867
396,1.196,0.865
397,1.201,0.868
398,1.203,0.87
399,1.205,0.869
400,1.209,0.87
401,1.211,0.873
402,1.213,0.873
403,1.214,0.874
404,1.217,0.874
405,1.221,0.876
406,1.224,0.877
407,1.225,0.877
408,1.229,0.879
409,1.231,0.879
410,1.232,0.88
411,1.234,0.881
412,1.238,0.878
413,1.245,0.881
414,1.248,0.882
415,1.25,0.882
416,1.254,0.883
417,1.258,0.885
418,1.259,0.885
419,1.262,0.886
420,1.264,0.888
421,1.265,0.888
422,1.269,0.89
423,1.272,0.889
424,1.275,0.889
425,1.277,0.89
426,1.279,0.89
427,1.281,0.89
428,1.281,0.891
429,1.286,0.89
430,1.288,0.89
431,1.289,0.892
432,1.29,0.891
433,1.292,0.891
434,1.295,0.894
435,1.296,0.893
436,1.3,0.893
437,1.302,0.893
438,1.306,0.893
439,1.31,0.893
440,1.314,0.894
441,1.316,0.894
442,1.32,0.894
443,1.326,0.895
444,1.329,0.896
445,1.331,0.899
446,1.333,0.899
447,1.338,0.898
448,1.344,0.9
449,1.346,0.901
450,1.35,0.903
451,1.352,0.904
452,1.355,0.905
453,1.357,0.906
454,1.359,0.907
455,1.362,0.909
456,1.363,0.909
457,1.365,0.91
458,1.368,0.91
459,1.37,0.91
460,1.371,0.911
461,1.375,0.91
462,1.378,0.912
463,1.379,0.912
464,1.381,0.914
465,1.383,0.914
466,1.382,0.914
467,1.379,0.915
468,1.377,0.914
469,1.371,0.915
470,1.369,0.916
471,1.365,0.918
472,1.363,0.918
473,1.361,0.919
474,1.361,0.921
475,1.36,0.921
476,1.357,0.921
477,1.353,0.922
478,1.35,0.922
479,1.346,0.921
480,1.342,0.921
481,1.339,0.92
482,1.332,0.921
483,1.328,0.92
484,1.325,0.921
485,1.322,0.921
486,1.317,0.921
487,1.312,0.922
488,1.31,0.922
489,1.305,0.924
490,1.304,0.924
491,1.301,0.926
492,1.299,0.927
493,1.297,0.927
494,1.296,0.925
495,1.29,0.925
496,1.287,0.927
497,1.286,0.928
498,1.285,0.929
499,1.283,0.928
500,1.28,0.928
501,1.278,0.93
502,1.276,0.93
503,1.274,0.927
504,1.265,0.928
505,1.264,0.928
506,1.261,0.928
507,1.258,0.929
508,1.255,0.928
509,1.253,0.93
510,1.253,0.932
511,1.252,0.931
512,1.251,0.932
513,1.25,0.932
514,1.249,0.933
515,1.248,0.933
516,1.247,0.934
517,1.246,0.933
518,1.244,0.935
519,1.243,0.934
520,1.242,0.934
521,1.241,0.933
522,1.238,0.934
523,1.236,0.933
524,1.233,0.933
525,1.232,0.932
526,1.229,0.934
527,1.228,0.936
528,1.228,0.936
529,1.224,0.935
530,1.222,0.934
531,1.22,0.935
532,1.219,0.936
533,1.217,0.935
534,1.216,0.934
535,1.215,0.934
536,1.214,0.934
537,1.212,0.935
538,1.21,0.934
539,1.209,0.934
540,1.208,0.935
541,1.207,0.935
542,1.206,0.933
543,1.204,0.933
544,1.203,0.932
545,1.203,0.934
546,1.203,0.934
547,1.203,0.934
548,1.204,0.934
549,1.204,0.933
550,1.208,0.932
551,1.21,0.934
552,1.211,0.932
553,1.215,0.932
554,1.216,0.933
555,1.218,0.935
556,1.219,0.936
557,1.222,0.936
558,1.225,0.936
559,1.228,0.935
560,1.229,0.935
561,1.231,0.935
562,1.233,0.936
563,1.234,0.937
564,1.234,0.937
565,1.235,0.937
566,1.235,0.936
567,1.234,0.936
568,1.232,0.936
569,1.232,0.935
570,1.228,0.936
571,1.227,0.938
572,1.225,0.937
573,1.223,0.938
574,1.222,0.938
575,1.221,0.938
576,1.218,0.937
577,1.217,0.938
578,1.215,0.939
579,1.215,0.94
580,1.215,0.938
581,1.213,0.939
582,1.213,0.938
583,1.211,0.939
584,1.21,0.94
585,1.209,0.94
586,1.208,0.939
587,1.207,0.939
588,1.205,0.938
589,1.202,0.94
590,1.201,0.939
591,1.198,0.94
592,1.197,0.939
593,1.192,0.939
594,1.188,0.94
595,1.185,0.939
596,1.182,0.941
597,1.18,0.941
598,1.178,0.941
599,1.175,0.942
600,1.173,0.942
601,1.173,0.943
602,1.171,0.942
603,1.168,0.943
604,1.166,0.941
605,1.163,0.939
606,1.157,0.94
607,1.155,0.94
608,1.148,0.941
609,1.146,0.941
610,1.141,0.941
611,1.138,0.941
612,1.137,0.94
613,1.131,0.94
614,1.128,0.938
615,1.123,0.94
616,1.121,0.943
617,1.121,0.944
618,1.118,0.945
619,1.117,0.944
620,1.114,0.942
621,1.107,0.942
622,1.104,0.942
623,1.1,0.941
624,1.097,0.941
625,1.092,0.941
626,1.091,0.942
627,1.089,0.943
628,1.086,0.944
629,1.082,0.944
630,1.078,0.942
631,1.072,0.94
632,1.067,0.942
633,1.065,0.941
634,1.061,0.942
635,1.06,0.943
636,1.057,0.944
637,1.055,0.943
638,1.052,0.942
639,1.049,0.943
640,1.046,0.943
641,1.046,0.944
642,1.045,0.944
643,1.043,0.944
644,1.042,0.945
645,1.04,0.945
646,1.035,0.941
647,1.028,0.941
648,1.027,0.942
649,1.025,0.943
650,1.024,0.943
651,1.023,0.941
652,1.018,0.941
653,1.015,0.939
654,1.009,0.938
655,1.005,0.938
656,1.003,0.937
657,0.997,0.939
658,0.997,0.938
659,0.993,0.939
660,0.99,0.94
661,0.989,0.94
662,0.985,0.94
663,0.982,0.94
664,0.98,0.94
665,0.977,0.939
666,0.976,0.94
667,0.975,0.939
668,0.97,0.94
669,0.969,0.939
670,0.968,0.94
671,0.966,0.939
672,0.964,0.94
673,0.964,0.938
674,0.963,0.938
675,0.962,0.939
676,0.961,0.939
677,0.961,0.939
678,0.96,0.939
679,0.96,0.94
680,0.96,0.939
681,0.961,0.939
682,0.962,0.939
683,0.965,0.94
684,0.966,0.94
685,0.968,0.94
686,0.969,0.941
687,0.97,0.941
688,0.971,0.941
689,0.973,0.941
690,0.975,0.94
691,0.977,0.941
692,0.979,0.942
693,0.98,0.942
694,0.982,0.941
695,0.988,0.94
696,0.989,0.94
697,0.991,0.941
698,0.992,0.943
699,0.993,0.943
700,0.995,0.941
701,1.001,0.942
702,1.001,0.941
703,1.003,0.941
704,1.004,0.941
705,1.006,0.94
706,1.008,0.941
707,1.01,0.943
708,1.011,0.944
709,1.012,0.942
710,1.014,0.943
711,1.015,0.944
712,1.015,0.945
713,1.016,0.946
714,1.017,0.946
715,1.019,0.947
716,1.02,0.947
717,1.021,0.946
718,1.023,0.945
719,1.025,0.946
720,1.027,0.946
721,1.032,0.945
722,1.034,0.943
723,1.04,0.943
724,1.043,0.942
725,1.046,0.942
726,1.047,0.944
727,1.048,0.944
728,1.052,0.944
729,1.055,0.944
730,1.058,0.943
731,1.061,0.942
732,1.062,0.943
733,1.063,0.943
734,1.064,0.943
735,1.066,0.944
736,1.067,0.943
737,1.069,0.944
738,1.072,0.944
739,1.076,0.942
740,1.082,0.94
741,1.087,0.94
742,1.092,0.938
743,1.097,0.939
744,1.101,0.938
745,1.107,0.939
746,1.109,0.937
747,1.116,0.937
748,1.118,0.938
749,1.121,0.94
750,1.123,0.942
751,1.125,0.939
752,1.133,0.938
753,1.139,0.939
754,1.142,0.941
755,1.145,0.942
756,1.148,0.939
757,1.152,0.941
758,1.154,0.942
759,1.156,0.941
760,1.16,0.94
761,1.161,0.941
762,1.165,0.943
763,1.167,0.944
764,1.17,0.944
765,1.173,0.943
766,1.175,0.943
767,1.178,0.943
768,1.179,0.944
769,1.182,0.944
770,1.185,0.944
771,1.185,0.944
772,1.185,0.944
773,1.185,0.943
774,1.185,0.943
775,1.185,0.943
776,1.186,0.943
777,1.186,0.943
778,1.186,0.942
779,1.187,0.941
780,1.187,0.942
781,1.187,0.942
782,1.187,0.942
783,1.188,0.943
784,1.189,0.945
785,1.189,0.946
786,1.189,0.945
787,1.19,0.944
788,1.19,0.943
789,1.19,0.943
790,1.191,0.942
791,1.191,0.944
792,1.191,0.942
793,1.192,0.943
794,1.192,0.945
795,1.192,0.945
796,1.191,0.941
797,1.19,0.939
798,1.19,0.939
799,1.19,0.941
