,Norm True,Norm Predicted
486,0.997,0.958
487,1.003,0.961
488,1.01,0.965
489,1.012,0.966
490,1.015,0.967
491,1.018,0.968
492,1.02,0.968
493,1.022,0.968
494,1.024,0.968
495,1.027,0.968
496,1.03,0.968
497,1.032,0.969
498,1.033,0.969
499,1.035,0.969
500,1.037,0.97
501,1.039,0.97
502,1.04,0.97
503,1.042,0.97
504,1.045,0.97
505,1.046,0.971
506,1.047,0.971
507,1.049,0.971
508,1.052,0.971
509,1.056,0.971
510,1.06,0.972
511,1.063,0.972
512,1.064,0.973
513,1.066,0.974
514,1.067,0.974
515,1.068,0.974
516,1.071,0.975
517,1.075,0.976
518,1.076,0.976
519,1.078,0.976
520,1.085,0.976
521,1.086,0.976
522,1.086,0.976
523,1.09,0.976
524,1.091,0.976
525,1.093,0.976
526,1.097,0.976
527,1.099,0.976
528,1.101,0.976
529,1.104,0.976
530,1.105,0.976
531,1.106,0.976
532,1.108,0.976
533,1.112,0.976
534,1.114,0.975
535,1.118,0.975
536,1.119,0.975
537,1.122,0.975
538,1.124,0.975
539,1.126,0.974
540,1.128,0.974
541,1.132,0.974
542,1.135,0.974
543,1.137,0.974
544,1.138,0.973
545,1.14,0.973
546,1.144,0.973
547,1.146,0.973
548,1.148,0.973
549,1.151,0.973
550,1.154,0.973
551,1.16,0.973
552,1.163,0.973
553,1.166,0.973
554,1.169,0.973
555,1.171,0.973
556,1.171,0.973
557,1.174,0.973
558,1.178,0.973
559,1.182,0.973
560,1.184,0.973
561,1.189,0.972
562,1.189,0.972
563,1.191,0.972
564,1.195,0.972
565,1.199,0.972
566,1.2,0.972
567,1.202,0.972
568,1.205,0.972
569,1.209,0.972
570,1.212,0.972
571,1.217,0.972
572,1.22,0.972
573,1.22,0.972
574,1.221,0.972
575,1.224,0.972
576,1.225,0.972
577,1.226,0.972
578,1.227,0.972
579,1.23,0.972
580,1.232,0.972
581,1.234,0.972
582,1.236,0.972
583,1.238,0.972
584,1.24,0.972
585,1.243,0.972
586,1.244,0.972
587,1.246,0.972
588,1.247,0.972
589,1.249,0.972
590,1.251,0.972
591,1.252,0.972
592,1.256,0.972
593,1.259,0.972
594,1.265,0.972
595,1.266,0.972
596,1.271,0.972
597,1.273,0.972
598,1.276,0.972
599,1.279,0.972
600,1.279,0.972
601,1.281,0.972
602,1.283,0.972
603,1.286,0.972
604,1.288,0.972
605,1.289,0.972
606,1.29,0.972
607,1.292,0.972
608,1.293,0.972
609,1.294,0.972
610,1.295,0.972
611,1.297,0.972
612,1.299,0.972
613,1.3,0.972
614,1.3,0.972
615,1.301,0.972
616,1.302,0.972
617,1.302,0.972
618,1.303,0.972
619,1.303,0.972
620,1.303,0.972
621,1.303,0.972
622,1.302,0.972
623,1.302,0.972
624,1.302,0.972
625,1.3,0.972
626,1.299,0.972
627,1.298,0.972
628,1.294,0.972
629,1.29,0.972
630,1.289,0.972
631,1.285,0.972
632,1.282,0.972
633,1.279,0.972
634,1.276,0.972
635,1.272,0.972
636,1.267,0.972
637,1.266,0.972
638,1.264,0.972
639,1.264,0.972
640,1.263,0.972
641,1.263,0.972
642,1.263,0.972
643,1.263,0.972
644,1.262,0.972
645,1.261,0.972
646,1.26,0.972
647,1.258,0.972
648,1.258,0.972
649,1.257,0.972
650,1.255,0.972
651,1.254,0.972
652,1.252,0.972
653,1.251,0.972
654,1.25,0.972
655,1.249,0.972
656,1.248,0.972
657,1.248,0.972
658,1.248,0.972
659,1.249,0.972
660,1.249,0.972
661,1.25,0.972
662,1.251,0.972
663,1.252,0.972
664,1.252,0.972
665,1.252,0.972
666,1.253,0.972
667,1.253,0.972
668,1.254,0.972
669,1.253,0.972
670,1.253,0.972
671,1.253,0.972
672,1.252,0.972
673,1.248,0.972
674,1.246,0.972
675,1.245,0.972
676,1.243,0.972
677,1.243,0.972
678,1.24,0.972
679,1.238,0.972
680,1.237,0.972
681,1.233,0.972
682,1.226,0.972
683,1.225,0.972
684,1.221,0.972
685,1.219,0.972
686,1.214,0.972
687,1.214,0.972
688,1.213,0.972
689,1.212,0.972
690,1.21,0.972
691,1.209,0.972
692,1.208,0.972
693,1.206,0.972
694,1.205,0.972
695,1.203,0.972
696,1.202,0.972
697,1.2,0.972
698,1.197,0.972
699,1.194,0.972
700,1.19,0.972
701,1.188,0.972
702,1.187,0.972
703,1.187,0.972
704,1.186,0.972
705,1.185,0.972
706,1.183,0.972
707,1.181,0.972
708,1.177,0.972
709,1.175,0.972
710,1.171,0.972
711,1.168,0.972
712,1.166,0.972
713,1.165,0.972
714,1.159,0.972
715,1.157,0.972
716,1.155,0.972
717,1.151,0.972
718,1.149,0.972
719,1.145,0.972
720,1.144,0.972
721,1.142,0.972
722,1.139,0.972
723,1.137,0.972
724,1.136,0.972
725,1.131,0.972
726,1.129,0.972
727,1.125,0.972
728,1.12,0.972
729,1.118,0.972
730,1.118,0.972
731,1.116,0.972
732,1.116,0.972
733,1.114,0.972
734,1.114,0.972
735,1.113,0.972
736,1.113,0.972
737,1.111,0.972
738,1.111,0.972
739,1.111,0.972
740,1.109,0.972
741,1.107,0.972
742,1.106,0.972
743,1.105,0.972
744,1.103,0.972
745,1.102,0.972
746,1.1,0.972
747,1.099,0.972
748,1.098,0.972
749,1.096,0.972
750,1.095,0.972
751,1.093,0.972
752,1.091,0.972
753,1.086,0.972
754,1.083,0.972
755,1.083,0.972
756,1.081,0.972
757,1.08,0.972
758,1.078,0.972
759,1.077,0.972
760,1.075,0.972
761,1.071,0.972
762,1.07,0.972
763,1.07,0.972
764,1.068,0.972
765,1.065,0.972
766,1.063,0.972
767,1.06,0.972
768,1.054,0.972
769,1.051,0.972
770,1.05,0.972
771,1.049,0.972
772,1.048,0.972
773,1.044,0.972
774,1.043,0.972
775,1.039,0.972
776,1.036,0.972
777,1.034,0.972
778,1.03,0.972
779,1.027,0.972
780,1.024,0.972
781,1.02,0.972
782,1.018,0.972
783,1.015,0.972
784,1.012,0.972
785,1.008,0.972
786,1.005,0.972
787,1.003,0.972
788,1.001,0.972
789,0.999,0.972
790,0.997,0.972
791,0.994,0.972
792,0.992,0.972
793,0.992,0.972
794,0.991,0.972
795,0.988,0.972
796,0.986,0.972
797,0.984,0.972
798,0.984,0.972
799,0.982,0.972
