,Norm True,Norm Predicted
127,0.357,0.224
128,0.36,0.238
129,0.362,0.229
130,0.366,0.233
131,0.368,0.227
132,0.369,0.22
133,0.37,0.23
134,0.374,0.255
135,0.38,0.254
136,0.382,0.227
137,0.384,0.224
138,0.386,0.227
139,0.389,0.257
140,0.391,0.258
141,0.393,0.27
142,0.396,0.243
143,0.397,0.255
144,0.399,0.284
145,0.405,0.27
146,0.413,0.281
147,0.416,0.267
148,0.421,0.265
149,0.424,0.247
150,0.428,0.287
151,0.429,0.283
152,0.433,0.307
153,0.442,0.305
154,0.446,0.319
155,0.45,0.325
156,0.453,0.311
157,0.458,0.302
158,0.461,0.296
159,0.462,0.314
160,0.467,0.307
161,0.468,0.319
162,0.47,0.339
163,0.472,0.351
164,0.474,0.353
165,0.476,0.349
166,0.478,0.36
167,0.479,0.344
168,0.48,0.342
169,0.482,0.347
170,0.486,0.35
171,0.489,0.347
172,0.493,0.354
173,0.494,0.361
174,0.498,0.392
175,0.499,0.372
176,0.5,0.386
177,0.502,0.388
178,0.506,0.403
179,0.511,0.398
180,0.512,0.379
181,0.514,0.384
182,0.517,0.37
183,0.522,0.394
184,0.528,0.418
185,0.528,0.407
186,0.53,0.392
187,0.534,0.402
188,0.536,0.414
189,0.539,0.418
190,0.542,0.411
191,0.546,0.409
192,0.55,0.412
193,0.559,0.435
194,0.56,0.396
195,0.563,0.387
196,0.569,0.407
197,0.575,0.433
198,0.579,0.434
199,0.582,0.426
200,0.588,0.444
201,0.59,0.413
202,0.592,0.44
203,0.593,0.435
204,0.597,0.439
205,0.601,0.442
206,0.604,0.441
207,0.607,0.45
208,0.611,0.446
209,0.614,0.445
210,0.617,0.444
211,0.618,0.444
212,0.622,0.445
213,0.629,0.469
214,0.631,0.447
215,0.632,0.465
216,0.636,0.464
217,0.637,0.465
218,0.643,0.476
219,0.651,0.494
220,0.652,0.463
221,0.654,0.467
222,0.654,0.473
223,0.658,0.475
224,0.661,0.494
225,0.661,0.485
226,0.664,0.484
227,0.666,0.493
228,0.669,0.508
229,0.674,0.498
230,0.675,0.484
231,0.68,0.495
232,0.68,0.458
233,0.683,0.49
234,0.685,0.489
235,0.688,0.496
236,0.696,0.515
237,0.697,0.504
238,0.7,0.517
239,0.7,0.489
240,0.704,0.514
241,0.706,0.498
242,0.71,0.514
243,0.711,0.507
244,0.712,0.531
245,0.714,0.536
246,0.716,0.541
247,0.717,0.561
248,0.719,0.544
249,0.721,0.537
250,0.722,0.536
251,0.725,0.553
252,0.726,0.539
253,0.726,0.549
254,0.729,0.57
255,0.731,0.57
256,0.734,0.583
257,0.737,0.569
258,0.738,0.564
259,0.741,0.554
260,0.744,0.545
261,0.746,0.538
262,0.747,0.548
263,0.75,0.574
264,0.75,0.556
265,0.751,0.578
266,0.752,0.58
267,0.753,0.584
268,0.755,0.583
269,0.756,0.578
270,0.757,0.559
271,0.758,0.568
272,0.758,0.557
273,0.761,0.587
274,0.762,0.573
275,0.763,0.565
276,0.765,0.563
277,0.767,0.584
278,0.77,0.595
279,0.771,0.598
280,0.772,0.603
281,0.773,0.606
282,0.776,0.625
283,0.781,0.62
284,0.786,0.612
285,0.788,0.578
286,0.792,0.581
287,0.795,0.579
288,0.797,0.597
289,0.798,0.607
290,0.799,0.604
291,0.803,0.611
292,0.804,0.609
293,0.806,0.635
294,0.807,0.622
295,0.809,0.63
296,0.814,0.652
297,0.816,0.626
298,0.82,0.631
299,0.824,0.643
300,0.826,0.628
301,0.829,0.64
302,0.831,0.628
303,0.835,0.655
304,0.837,0.668
305,0.839,0.684
306,0.839,0.683
307,0.841,0.675
308,0.841,0.667
309,0.841,0.691
310,0.84,0.69
311,0.839,0.724
312,0.839,0.691
313,0.838,0.701
314,0.837,0.709
315,0.838,0.722
316,0.839,0.724
317,0.839,0.712
318,0.839,0.73
319,0.839,0.716
320,0.839,0.73
321,0.838,0.729
322,0.837,0.75
323,0.836,0.751
324,0.834,0.746
325,0.832,0.734
326,0.831,0.749
327,0.829,0.745
328,0.829,0.754
329,0.829,0.771
330,0.829,0.765
331,0.829,0.77
332,0.829,0.772
333,0.829,0.743
334,0.829,0.78
335,0.828,0.759
336,0.828,0.775
337,0.828,0.772
338,0.828,0.783
339,0.829,0.798
340,0.829,0.797
341,0.829,0.804
342,0.829,0.783
343,0.829,0.819
344,0.829,0.805
345,0.829,0.808
346,0.827,0.826
347,0.826,0.817
348,0.826,0.829
349,0.825,0.84
350,0.824,0.834
351,0.823,0.846
352,0.822,0.845
353,0.821,0.831
354,0.82,0.836
355,0.819,0.831
356,0.818,0.835
357,0.818,0.825
358,0.817,0.817
359,0.815,0.826
360,0.814,0.841
361,0.811,0.866
362,0.808,0.873
363,0.807,0.872
364,0.804,0.875
365,0.802,0.852
366,0.8,0.866
367,0.798,0.85
368,0.796,0.854
369,0.795,0.821
370,0.794,0.837
371,0.792,0.846
372,0.791,0.849
373,0.787,0.858
374,0.785,0.846
375,0.783,0.838
376,0.782,0.827
377,0.781,0.838
378,0.779,0.845
379,0.778,0.872
380,0.777,0.871
381,0.776,0.861
382,0.776,0.874
383,0.775,0.862
384,0.774,0.854
385,0.773,0.842
386,0.773,0.843
387,0.772,0.866
388,0.77,0.867
389,0.769,0.882
390,0.768,0.887
391,0.768,0.876
392,0.767,0.873
393,0.766,0.871
394,0.766,0.879
395,0.765,0.882
396,0.764,0.883
397,0.761,0.895
398,0.759,0.877
399,0.757,0.866
400,0.756,0.883
401,0.755,0.876
402,0.753,0.893
403,0.752,0.875
404,0.751,0.881
405,0.749,0.888
406,0.748,0.89
407,0.747,0.872
408,0.745,0.891
409,0.744,0.888
410,0.741,0.893
411,0.74,0.898
412,0.738,0.899
413,0.736,0.907
414,0.736,0.931
415,0.733,0.925
416,0.73,0.928
417,0.728,0.911
418,0.726,0.894
419,0.725,0.889
420,0.723,0.898
421,0.72,0.884
422,0.718,0.909
423,0.715,0.896
424,0.712,0.888
425,0.71,0.88
426,0.708,0.865
427,0.7,0.886
428,0.698,0.861
429,0.696,0.864
430,0.694,0.852
431,0.691,0.866
432,0.686,0.862
433,0.683,0.87
434,0.682,0.849
435,0.68,0.857
436,0.68,0.855
437,0.677,0.854
438,0.677,0.846
439,0.673,0.855
440,0.671,0.84
441,0.668,0.838
442,0.664,0.831
443,0.663,0.83
444,0.658,0.843
445,0.654,0.843
446,0.65,0.85
447,0.647,0.847
448,0.642,0.866
449,0.64,0.839
450,0.637,0.844
451,0.636,0.862
452,0.631,0.857
453,0.629,0.873
454,0.626,0.889
455,0.623,0.866
456,0.618,0.875
457,0.611,0.885
458,0.607,0.887
459,0.605,0.892
460,0.603,0.879
461,0.602,0.885
462,0.601,0.887
463,0.597,0.899
464,0.595,0.892
465,0.595,0.886
466,0.59,0.879
467,0.585,0.883
468,0.583,0.878
469,0.581,0.888
470,0.58,0.883
471,0.578,0.9
472,0.576,0.897
473,0.57,0.905
474,0.57,0.88
475,0.568,0.875
476,0.566,0.871
477,0.562,0.875
478,0.558,0.872
479,0.554,0.864
480,0.55,0.875
481,0.547,0.874
482,0.546,0.893
483,0.545,0.891
484,0.545,0.892
485,0.544,0.894
486,0.542,0.913
487,0.542,0.904
488,0.541,0.905
489,0.541,0.874
490,0.539,0.898
491,0.538,0.887
492,0.536,0.91
493,0.536,0.88
494,0.533,0.895
495,0.531,0.899
496,0.529,0.895
497,0.526,0.89
498,0.525,0.868
499,0.524,0.864
500,0.521,0.865
501,0.518,0.877
502,0.517,0.86
503,0.515,0.866
504,0.513,0.879
505,0.507,0.901
506,0.505,0.873
507,0.503,0.858
508,0.502,0.866
509,0.502,0.87
510,0.501,0.869
511,0.499,0.892
512,0.493,0.883
513,0.491,0.9
514,0.49,0.883
515,0.49,0.886
516,0.486,0.892
517,0.485,0.866
518,0.484,0.876
519,0.482,0.87
520,0.479,0.872
521,0.475,0.873
522,0.473,0.879
523,0.47,0.886
524,0.467,0.871
525,0.465,0.891
526,0.463,0.879
527,0.462,0.862
528,0.456,0.863
529,0.45,0.868
530,0.447,0.859
531,0.445,0.864
532,0.443,0.863
533,0.438,0.877
534,0.431,0.888
535,0.426,0.87
536,0.423,0.865
537,0.421,0.851
538,0.415,0.877
539,0.414,0.859
540,0.412,0.878
541,0.41,0.861
542,0.407,0.882
543,0.407,0.888
544,0.405,0.888
545,0.401,0.909
546,0.397,0.899
547,0.393,0.882
548,0.39,0.887
549,0.389,0.859
550,0.387,0.865
551,0.386,0.879
552,0.38,0.896
553,0.379,0.891
554,0.377,0.881
555,0.373,0.882
556,0.37,0.861
557,0.368,0.867
558,0.367,0.851
559,0.363,0.866
560,0.361,0.848
561,0.358,0.854
562,0.357,0.866
563,0.356,0.864
564,0.355,0.874
565,0.352,0.891
566,0.351,0.888
567,0.348,0.887
568,0.347,0.868
569,0.345,0.887
570,0.343,0.879
571,0.343,0.897
572,0.342,0.889
573,0.341,0.894
574,0.341,0.886
575,0.341,0.874
576,0.34,0.889
577,0.339,0.886
578,0.338,0.885
579,0.337,0.895
580,0.334,0.889
581,0.333,0.889
582,0.331,0.887
583,0.327,0.889
584,0.326,0.9
585,0.325,0.89
586,0.323,0.891
587,0.322,0.899
588,0.322,0.908
589,0.32,0.909
590,0.318,0.904
591,0.318,0.913
592,0.316,0.921
593,0.316,0.931
594,0.313,0.934
595,0.311,0.931
596,0.309,0.917
597,0.307,0.936
598,0.304,0.942
599,0.304,0.951
600,0.301,0.943
601,0.298,0.936
602,0.295,0.935
603,0.293,0.949
604,0.291,0.937
605,0.29,0.95
606,0.289,0.944
607,0.287,0.956
608,0.283,0.97
609,0.282,0.94
610,0.279,0.954
611,0.278,0.918
612,0.276,0.928
613,0.276,0.91
614,0.275,0.913
615,0.272,0.929
616,0.272,0.913
617,0.271,0.911
618,0.27,0.917
619,0.269,0.904
620,0.269,0.906
621,0.268,0.897
622,0.266,0.884
623,0.264,0.886
624,0.264,0.88
625,0.262,0.892
626,0.261,0.896
627,0.26,0.912
628,0.259,0.923
629,0.257,0.92
630,0.251,0.947
631,0.248,0.953
632,0.246,0.928
633,0.245,0.902
634,0.242,0.901
635,0.24,0.895
636,0.24,0.907
637,0.239,0.917
638,0.234,0.927
639,0.233,0.916
640,0.233,0.916
641,0.232,0.918
642,0.23,0.935
643,0.227,0.915
644,0.226,0.903
645,0.224,0.885
646,0.223,0.872
647,0.222,0.89
648,0.218,0.909
649,0.216,0.93
650,0.214,0.911
651,0.21,0.921
652,0.208,0.921
653,0.206,0.926
654,0.205,0.927
655,0.203,0.929
656,0.198,0.916
657,0.195,0.939
658,0.19,0.925
659,0.186,0.935
660,0.184,0.919
661,0.179,0.944
662,0.179,0.926
663,0.177,0.931
664,0.176,0.922
665,0.174,0.929
666,0.171,0.934
667,0.169,0.945
668,0.166,0.944
669,0.162,0.929
670,0.159,0.916
671,0.156,0.889
672,0.154,0.89
673,0.151,0.899
674,0.15,0.896
675,0.149,0.893
676,0.149,0.911
677,0.149,0.915
678,0.149,0.924
679,0.15,0.916
680,0.152,0.925
681,0.154,0.917
682,0.155,0.922
683,0.155,0.913
684,0.155,0.914
685,0.154,0.925
686,0.154,0.922
687,0.155,0.924
688,0.155,0.931
689,0.156,0.933
690,0.158,0.934
691,0.16,0.928
692,0.162,0.922
693,0.164,0.927
694,0.165,0.914
695,0.166,0.931
696,0.168,0.93
697,0.169,0.926
698,0.171,0.937
699,0.172,0.927
700,0.173,0.92
701,0.175,0.917
702,0.176,0.925
703,0.177,0.921
704,0.179,0.93
705,0.181,0.939
706,0.183,0.938
707,0.192,0.953
708,0.195,0.918
709,0.199,0.92
710,0.204,0.907
711,0.21,0.925
712,0.214,0.928
713,0.218,0.933
714,0.221,0.926
715,0.225,0.939
716,0.226,0.953
717,0.23,0.935
718,0.233,0.921
719,0.237,0.935
720,0.239,0.921
721,0.245,0.924
722,0.246,0.93
723,0.247,0.924
724,0.252,0.939
725,0.253,0.923
726,0.255,0.928
727,0.259,0.905
728,0.263,0.923
729,0.269,0.897
730,0.27,0.895
731,0.271,0.9
732,0.273,0.91
733,0.275,0.926
734,0.278,0.901
735,0.279,0.901
736,0.28,0.915
737,0.282,0.908
738,0.283,0.934
739,0.284,0.919
740,0.286,0.936
741,0.288,0.939
742,0.294,0.94
743,0.298,0.937
744,0.305,0.939
745,0.31,0.905
746,0.311,0.897
747,0.313,0.891
748,0.316,0.905
749,0.318,0.899
750,0.319,0.924
751,0.32,0.914
752,0.323,0.927
753,0.325,0.925
754,0.325,0.924
755,0.327,0.916
756,0.33,0.925
757,0.33,0.913
758,0.33,0.921
759,0.331,0.929
760,0.332,0.926
761,0.332,0.923
762,0.333,0.935
763,0.333,0.899
764,0.333,0.897
765,0.332,0.903
766,0.332,0.906
767,0.33,0.904
768,0.328,0.902
769,0.327,0.929
770,0.326,0.896
771,0.325,0.888
772,0.323,0.885
773,0.321,0.891
774,0.32,0.87
775,0.319,0.87
776,0.318,0.848
777,0.318,0.855
778,0.317,0.882
779,0.316,0.87
780,0.313,0.895
781,0.312,0.885
782,0.312,0.889
783,0.311,0.868
784,0.31,0.891
785,0.309,0.888
786,0.307,0.897
787,0.306,0.89
788,0.304,0.896
789,0.303,0.869
790,0.302,0.88
791,0.301,0.882
792,0.296,0.889
793,0.295,0.894
794,0.292,0.889
795,0.291,0.884
796,0.287,0.894
797,0.287,0.866
798,0.285,0.883
799,0.284,0.887
