,Norm True,Norm Predicted
145,0.383,0.482
146,0.385,0.486
147,0.386,0.488
148,0.386,0.487
149,0.388,0.485
150,0.389,0.494
151,0.389,0.496
152,0.39,0.496
153,0.391,0.503
154,0.392,0.504
155,0.392,0.508
156,0.393,0.503
157,0.393,0.506
158,0.394,0.513
159,0.395,0.517
160,0.396,0.514
161,0.396,0.525
162,0.397,0.524
163,0.399,0.527
164,0.401,0.533
165,0.402,0.532
166,0.402,0.537
167,0.402,0.532
168,0.402,0.547
169,0.402,0.556
170,0.402,0.559
171,0.401,0.567
172,0.401,0.576
173,0.399,0.579
174,0.399,0.575
175,0.398,0.566
176,0.397,0.571
177,0.397,0.568
178,0.397,0.578
179,0.396,0.574
180,0.396,0.58
181,0.396,0.573
182,0.398,0.573
183,0.401,0.579
184,0.401,0.579
185,0.404,0.58
186,0.405,0.583
187,0.406,0.593
188,0.407,0.594
189,0.411,0.604
190,0.413,0.596
191,0.415,0.606
192,0.416,0.601
193,0.419,0.6
194,0.42,0.61
195,0.421,0.611
196,0.422,0.616
197,0.425,0.617
198,0.426,0.612
199,0.429,0.633
200,0.429,0.635
201,0.43,0.644
202,0.431,0.642
203,0.433,0.641
204,0.435,0.647
205,0.437,0.646
206,0.439,0.654
207,0.439,0.646
208,0.441,0.652
209,0.443,0.646
210,0.443,0.644
211,0.445,0.652
212,0.446,0.659
213,0.447,0.662
214,0.447,0.668
215,0.448,0.669
216,0.449,0.67
217,0.45,0.68
218,0.452,0.68
219,0.455,0.668
220,0.457,0.677
221,0.46,0.681
222,0.461,0.687
223,0.463,0.688
224,0.464,0.692
225,0.465,0.693
226,0.47,0.693
227,0.471,0.697
228,0.476,0.704
229,0.477,0.713
230,0.478,0.711
231,0.481,0.713
232,0.485,0.713
233,0.49,0.712
234,0.492,0.722
235,0.495,0.718
236,0.499,0.716
237,0.5,0.718
238,0.503,0.715
239,0.506,0.715
240,0.507,0.719
241,0.509,0.724
242,0.511,0.72
243,0.514,0.722
244,0.515,0.724
245,0.519,0.724
246,0.521,0.715
247,0.524,0.72
248,0.525,0.729
249,0.525,0.735
250,0.528,0.736
251,0.53,0.742
252,0.531,0.739
253,0.535,0.745
254,0.538,0.745
255,0.54,0.742
256,0.543,0.743
257,0.547,0.742
258,0.551,0.751
259,0.552,0.76
260,0.554,0.756
261,0.56,0.758
262,0.562,0.757
263,0.566,0.759
264,0.569,0.768
265,0.57,0.775
266,0.572,0.774
267,0.575,0.778
268,0.58,0.778
269,0.584,0.773
270,0.589,0.774
271,0.595,0.77
272,0.598,0.778
273,0.604,0.782
274,0.607,0.781
275,0.611,0.777
276,0.616,0.781
277,0.62,0.787
278,0.622,0.786
279,0.626,0.787
280,0.628,0.787
281,0.634,0.782
282,0.637,0.79
283,0.638,0.794
284,0.641,0.794
285,0.643,0.794
286,0.647,0.8
287,0.649,0.802
288,0.652,0.801
289,0.652,0.805
290,0.654,0.809
291,0.658,0.816
292,0.659,0.806
293,0.662,0.81
294,0.665,0.811
295,0.668,0.81
296,0.671,0.811
297,0.674,0.813
298,0.675,0.813
299,0.677,0.821
300,0.677,0.823
301,0.68,0.823
302,0.681,0.824
303,0.682,0.823
304,0.683,0.823
305,0.684,0.831
306,0.685,0.829
307,0.686,0.825
308,0.688,0.827
309,0.689,0.826
310,0.691,0.827
311,0.692,0.826
312,0.692,0.828
313,0.693,0.822
314,0.696,0.824
315,0.697,0.828
316,0.7,0.833
317,0.702,0.841
318,0.704,0.84
319,0.706,0.844
320,0.707,0.843
321,0.708,0.839
322,0.711,0.851
323,0.712,0.847
324,0.714,0.852
325,0.715,0.845
326,0.718,0.839
327,0.722,0.845
328,0.724,0.842
329,0.727,0.847
330,0.728,0.844
331,0.731,0.841
332,0.732,0.846
333,0.733,0.853
334,0.733,0.862
335,0.734,0.858
336,0.734,0.865
337,0.735,0.859
338,0.736,0.859
339,0.738,0.858
340,0.741,0.857
341,0.742,0.861
342,0.744,0.854
343,0.748,0.859
344,0.75,0.854
345,0.753,0.853
346,0.756,0.851
347,0.762,0.849
348,0.764,0.857
349,0.766,0.852
350,0.767,0.854
351,0.769,0.856
352,0.771,0.858
353,0.774,0.856
354,0.776,0.858
355,0.779,0.852
356,0.782,0.856
357,0.784,0.856
358,0.787,0.859
359,0.789,0.862
360,0.792,0.863
361,0.793,0.866
362,0.794,0.866
363,0.794,0.857
364,0.799,0.865
365,0.8,0.868
366,0.801,0.868
367,0.804,0.865
368,0.807,0.863
369,0.809,0.864
370,0.812,0.86
371,0.813,0.858
372,0.816,0.86
373,0.817,0.867
374,0.818,0.869
375,0.821,0.868
376,0.826,0.871
377,0.828,0.871
378,0.83,0.868
379,0.834,0.865
380,0.841,0.865
381,0.845,0.861
382,0.848,0.858
383,0.851,0.865
384,0.852,0.87
385,0.854,0.873
386,0.857,0.878
387,0.858,0.883
388,0.861,0.884
389,0.864,0.877
390,0.869,0.876
391,0.873,0.87
392,0.876,0.872
393,0.879,0.879
394,0.88,0.887
395,0.882,0.881
396,0.887,0.883
397,0.889,0.882
398,0.891,0.882
399,0.896,0.882
400,0.899,0.879
401,0.902,0.883
402,0.907,0.883
403,0.908,0.88
404,0.914,0.881
405,0.919,0.883
406,0.921,0.879
407,0.927,0.879
408,0.929,0.884
409,0.931,0.881
410,0.936,0.887
411,0.94,0.883
412,0.942,0.887
413,0.944,0.889
414,0.948,0.893
415,0.95,0.891
416,0.955,0.89
417,0.956,0.894
418,0.96,0.897
419,0.963,0.896
420,0.966,0.899
421,0.967,0.894
422,0.97,0.895
423,0.972,0.896
424,0.974,0.898
425,0.974,0.899
426,0.974,0.893
427,0.974,0.894
428,0.974,0.891
429,0.974,0.898
430,0.974,0.897
431,0.974,0.898
432,0.974,0.902
433,0.974,0.893
434,0.972,0.895
435,0.972,0.892
436,0.971,0.892
437,0.971,0.894
438,0.971,0.892
439,0.971,0.895
440,0.971,0.894
441,0.971,0.893
442,0.97,0.894
443,0.969,0.896
444,0.969,0.893
445,0.969,0.892
446,0.969,0.894
447,0.971,0.894
448,0.971,0.896
449,0.971,0.897
450,0.971,0.898
451,0.971,0.898
452,0.971,0.896
453,0.971,0.897
454,0.971,0.9
455,0.971,0.898
456,0.971,0.895
457,0.971,0.898
458,0.971,0.893
459,0.971,0.897
460,0.971,0.901
461,0.971,0.901
462,0.97,0.9
463,0.97,0.898
464,0.97,0.899
465,0.97,0.896
466,0.97,0.896
467,0.969,0.891
468,0.97,0.894
469,0.97,0.891
470,0.97,0.894
471,0.971,0.898
472,0.971,0.889
473,0.972,0.889
474,0.972,0.889
475,0.972,0.894
476,0.972,0.888
477,0.972,0.89
478,0.972,0.89
479,0.973,0.891
480,0.974,0.899
481,0.975,0.898
482,0.975,0.904
483,0.976,0.902
484,0.976,0.898
485,0.977,0.9
486,0.977,0.901
487,0.977,0.895
488,0.978,0.897
489,0.979,0.898
490,0.979,0.9
491,0.98,0.9
492,0.98,0.903
493,0.98,0.901
494,0.981,0.904
495,0.981,0.902
496,0.981,0.901
497,0.98,0.902
498,0.98,0.902
499,0.981,0.903
500,0.981,0.901
501,0.98,0.904
502,0.981,0.899
503,0.981,0.897
504,0.981,0.904
505,0.981,0.902
506,0.981,0.902
507,0.982,0.9
508,0.983,0.905
509,0.983,0.906
510,0.984,0.904
511,0.984,0.905
512,0.984,0.904
513,0.984,0.9
514,0.984,0.896
515,0.984,0.894
516,0.984,0.89
517,0.984,0.899
518,0.983,0.902
519,0.983,0.907
520,0.983,0.9
521,0.983,0.906
522,0.981,0.908
523,0.981,0.903
524,0.98,0.895
525,0.979,0.9
526,0.979,0.897
527,0.978,0.897
528,0.977,0.898
529,0.977,0.896
530,0.975,0.899
531,0.974,0.896
532,0.973,0.894
533,0.973,0.898
534,0.973,0.894
535,0.971,0.89
536,0.969,0.889
537,0.969,0.884
538,0.969,0.879
539,0.968,0.884
540,0.967,0.886
541,0.966,0.881
542,0.965,0.88
543,0.963,0.883
544,0.96,0.885
545,0.958,0.889
546,0.958,0.885
547,0.956,0.894
548,0.956,0.89
549,0.954,0.89
550,0.953,0.895
551,0.952,0.895
552,0.952,0.896
553,0.951,0.893
554,0.95,0.894
555,0.95,0.9
556,0.949,0.896
557,0.949,0.899
558,0.949,0.901
559,0.948,0.905
560,0.948,0.907
561,0.947,0.907
562,0.947,0.906
563,0.945,0.906
564,0.944,0.906
565,0.94,0.899
566,0.935,0.902
567,0.931,0.904
568,0.93,0.91
569,0.927,0.906
570,0.924,0.909
571,0.922,0.906
572,0.917,0.906
573,0.912,0.905
574,0.908,0.908
575,0.906,0.903
576,0.901,0.907
577,0.899,0.915
578,0.899,0.917
579,0.897,0.919
580,0.896,0.921
581,0.894,0.916
582,0.892,0.918
583,0.892,0.914
584,0.89,0.92
585,0.889,0.917
586,0.889,0.915
587,0.888,0.913
588,0.886,0.917
589,0.884,0.913
590,0.882,0.911
591,0.88,0.914
592,0.879,0.905
593,0.877,0.909
594,0.874,0.906
595,0.871,0.905
596,0.867,0.904
597,0.866,0.908
598,0.864,0.906
599,0.854,0.907
600,0.851,0.9
601,0.846,0.893
602,0.844,0.896
603,0.842,0.896
604,0.837,0.901
605,0.836,0.898
606,0.831,0.901
607,0.829,0.902
608,0.825,0.908
609,0.823,0.903
610,0.819,0.902
611,0.813,0.895
612,0.809,0.902
613,0.807,0.906
614,0.804,0.904
615,0.799,0.902
616,0.794,0.903
617,0.793,0.906
618,0.792,0.91
619,0.791,0.906
620,0.788,0.904
621,0.786,0.899
622,0.784,0.903
623,0.78,0.902
624,0.779,0.898
625,0.776,0.893
626,0.77,0.887
627,0.763,0.887
628,0.761,0.884
629,0.759,0.885
630,0.757,0.885
631,0.753,0.883
632,0.747,0.877
633,0.741,0.873
634,0.737,0.878
635,0.735,0.884
636,0.733,0.887
637,0.731,0.881
638,0.727,0.883
639,0.722,0.883
640,0.718,0.886
641,0.716,0.889
642,0.713,0.885
643,0.709,0.885
644,0.706,0.875
645,0.697,0.882
646,0.696,0.879
647,0.689,0.884
648,0.687,0.892
649,0.687,0.884
650,0.682,0.883
651,0.68,0.886
652,0.678,0.893
653,0.677,0.892
654,0.673,0.891
655,0.672,0.889
656,0.668,0.894
657,0.667,0.893
658,0.661,0.891
659,0.657,0.896
660,0.656,0.888
661,0.65,0.889
662,0.648,0.895
663,0.644,0.893
664,0.64,0.899
665,0.639,0.896
666,0.637,0.898
667,0.636,0.897
668,0.635,0.894
669,0.63,0.893
670,0.629,0.897
671,0.627,0.895
672,0.624,0.896
673,0.621,0.898
674,0.62,0.898
675,0.619,0.901
676,0.617,0.903
677,0.616,0.899
678,0.615,0.899
679,0.612,0.904
680,0.611,0.902
681,0.61,0.901
682,0.609,0.902
683,0.608,0.899
684,0.606,0.899
685,0.603,0.896
686,0.6,0.898
687,0.6,0.901
688,0.599,0.9
689,0.598,0.893
690,0.594,0.893
691,0.59,0.896
692,0.589,0.892
693,0.586,0.895
694,0.583,0.896
695,0.579,0.891
696,0.577,0.897
697,0.575,0.898
698,0.573,0.904
699,0.571,0.903
700,0.569,0.905
701,0.567,0.899
702,0.564,0.907
703,0.561,0.903
704,0.558,0.91
705,0.557,0.905
706,0.554,0.905
707,0.55,0.907
708,0.547,0.901
709,0.544,0.896
710,0.541,0.901
711,0.541,0.907
712,0.538,0.914
713,0.537,0.909
714,0.533,0.907
715,0.529,0.901
716,0.527,0.9
717,0.524,0.901
718,0.522,0.904
719,0.52,0.904
720,0.516,0.904
721,0.513,0.907
722,0.512,0.901
723,0.51,0.9
724,0.507,0.898
725,0.506,0.9
726,0.502,0.901
727,0.501,0.9
728,0.497,0.895
729,0.494,0.899
730,0.491,0.893
731,0.487,0.896
732,0.484,0.904
733,0.483,0.908
734,0.482,0.91
735,0.48,0.913
736,0.477,0.908
737,0.474,0.907
738,0.471,0.909
739,0.471,0.916
740,0.469,0.916
741,0.467,0.919
742,0.466,0.922
743,0.465,0.923
744,0.464,0.923
745,0.462,0.923
746,0.461,0.916
747,0.458,0.909
748,0.454,0.905
749,0.452,0.902
750,0.45,0.904
751,0.449,0.903
752,0.446,0.904
753,0.444,0.899
754,0.443,0.9
755,0.442,0.902
756,0.442,0.906
757,0.442,0.913
758,0.442,0.91
759,0.443,0.907
760,0.444,0.903
761,0.444,0.907
762,0.445,0.913
763,0.445,0.913
764,0.445,0.912
765,0.446,0.911
766,0.446,0.919
767,0.447,0.919
768,0.447,0.919
769,0.447,0.914
770,0.448,0.912
771,0.448,0.911
772,0.449,0.915
773,0.45,0.916
774,0.451,0.91
775,0.451,0.905
776,0.452,0.9
777,0.452,0.911
778,0.452,0.912
779,0.453,0.914
780,0.453,0.914
781,0.454,0.91
782,0.456,0.912
783,0.456,0.906
784,0.457,0.916
785,0.458,0.911
786,0.461,0.912
787,0.463,0.911
788,0.467,0.909
789,0.469,0.908
790,0.471,0.906
791,0.474,0.903
792,0.476,0.901
793,0.478,0.905
794,0.48,0.91
795,0.481,0.911
796,0.483,0.911
797,0.485,0.909
798,0.486,0.908
799,0.487,0.903
