,Norm True,Norm Predicted
318,0.941,0.746
319,0.946,0.771
320,0.947,0.774
321,0.948,0.783
322,0.95,0.779
323,0.951,0.776
324,0.955,0.779
325,0.956,0.766
326,0.958,0.772
327,0.961,0.77
328,0.962,0.753
329,0.965,0.76
330,0.968,0.761
331,0.97,0.775
332,0.973,0.787
333,0.977,0.771
334,0.98,0.785
335,0.982,0.753
336,0.989,0.762
337,0.991,0.761
338,0.992,0.782
339,0.996,0.77
340,0.999,0.774
341,1.0,0.789
342,1.0,0.793
343,1.0,0.8
344,1.001,0.793
345,1.0,0.801
346,1.001,0.819
347,1.001,0.801
348,1.001,0.795
349,1.001,0.806
350,1.001,0.83
351,1.001,0.834
352,1.0,0.809
353,1.0,0.804
354,1.0,0.806
355,1.001,0.808
356,1.001,0.806
357,1.002,0.791
358,1.003,0.817
359,1.004,0.812
360,1.004,0.817
361,1.006,0.827
362,1.006,0.819
363,1.007,0.816
364,1.007,0.829
365,1.009,0.826
366,1.011,0.806
367,1.012,0.799
368,1.013,0.807
369,1.015,0.793
370,1.015,0.808
371,1.015,0.812
372,1.016,0.824
373,1.016,0.823
374,1.016,0.817
375,1.019,0.824
376,1.02,0.818
377,1.021,0.817
378,1.023,0.821
379,1.023,0.831
380,1.025,0.839
381,1.026,0.828
382,1.026,0.848
383,1.026,0.85
384,1.027,0.818
385,1.03,0.815
386,1.033,0.818
387,1.034,0.833
388,1.034,0.84
389,1.035,0.84
390,1.035,0.824
391,1.036,0.829
392,1.036,0.827
393,1.036,0.832
394,1.037,0.829
395,1.038,0.833
396,1.04,0.829
397,1.04,0.819
398,1.041,0.814
399,1.042,0.83
