,Norm True,Norm Predicted
263,0.674,0.69
264,0.675,0.693
265,0.677,0.699
266,0.678,0.701
267,0.678,0.706
268,0.679,0.708
269,0.68,0.715
270,0.681,0.717
271,0.682,0.72
272,0.682,0.721
273,0.682,0.724
274,0.683,0.727
275,0.684,0.731
276,0.685,0.731
277,0.685,0.733
278,0.686,0.737
279,0.687,0.738
280,0.688,0.74
281,0.688,0.744
282,0.688,0.744
283,0.689,0.746
284,0.689,0.75
285,0.69,0.75
286,0.691,0.748
287,0.691,0.749
288,0.692,0.751
289,0.692,0.751
290,0.692,0.751
291,0.69,0.753
292,0.69,0.755
293,0.691,0.76
294,0.692,0.761
295,0.693,0.764
296,0.693,0.768
297,0.694,0.768
298,0.695,0.767
299,0.696,0.767
300,0.697,0.767
301,0.698,0.772
302,0.698,0.772
303,0.698,0.775
304,0.699,0.776
305,0.699,0.781
306,0.7,0.779
307,0.7,0.784
308,0.7,0.784
309,0.7,0.783
310,0.699,0.78
311,0.698,0.783
312,0.698,0.784
313,0.695,0.782
314,0.694,0.781
315,0.693,0.787
316,0.691,0.786
317,0.691,0.788
318,0.688,0.79
319,0.686,0.79
320,0.683,0.791
321,0.681,0.795
322,0.679,0.799
323,0.678,0.8
324,0.676,0.8
325,0.674,0.8
326,0.672,0.802
327,0.668,0.802
328,0.664,0.803
329,0.663,0.801
330,0.662,0.802
331,0.661,0.799
332,0.657,0.799
333,0.653,0.798
334,0.649,0.798
335,0.647,0.799
336,0.646,0.803
337,0.643,0.806
338,0.641,0.808
339,0.639,0.809
340,0.637,0.811
341,0.636,0.813
342,0.633,0.81
343,0.629,0.81
344,0.624,0.814
345,0.617,0.818
346,0.614,0.824
347,0.613,0.823
348,0.609,0.825
349,0.608,0.824
350,0.605,0.828
351,0.603,0.829
352,0.603,0.833
353,0.602,0.833
354,0.602,0.836
355,0.602,0.838
356,0.601,0.842
357,0.6,0.84
358,0.6,0.839
359,0.598,0.844
360,0.596,0.844
361,0.594,0.844
362,0.591,0.844
363,0.588,0.846
364,0.587,0.85
365,0.585,0.855
366,0.583,0.857
367,0.582,0.857
368,0.581,0.858
369,0.579,0.861
370,0.578,0.865
371,0.576,0.865
372,0.576,0.865
373,0.573,0.868
374,0.571,0.871
375,0.57,0.875
376,0.57,0.874
377,0.57,0.873
378,0.569,0.876
379,0.569,0.876
380,0.568,0.875
381,0.568,0.879
382,0.567,0.879
383,0.567,0.881
384,0.566,0.882
385,0.566,0.887
386,0.565,0.887
387,0.564,0.887
388,0.563,0.886
389,0.563,0.888
390,0.562,0.891
391,0.562,0.893
392,0.562,0.893
393,0.561,0.895
394,0.561,0.896
395,0.561,0.897
396,0.559,0.9
397,0.558,0.899
398,0.557,0.899
399,0.556,0.899
400,0.556,0.901
401,0.555,0.899
402,0.555,0.9
403,0.555,0.903
404,0.552,0.901
405,0.551,0.898
406,0.548,0.898
407,0.544,0.902
408,0.541,0.899
409,0.539,0.902
410,0.538,0.905
411,0.537,0.905
412,0.536,0.903
413,0.536,0.902
414,0.535,0.904
415,0.534,0.901
416,0.533,0.901
417,0.532,0.904
418,0.531,0.901
419,0.531,0.902
420,0.528,0.903
421,0.528,0.905
422,0.526,0.907
423,0.526,0.904
424,0.525,0.904
425,0.525,0.903
426,0.524,0.902
427,0.524,0.902
428,0.523,0.905
429,0.524,0.904
430,0.525,0.906
431,0.527,0.907
432,0.529,0.906
433,0.53,0.904
434,0.531,0.904
435,0.534,0.904
436,0.535,0.908
437,0.535,0.909
438,0.537,0.908
439,0.538,0.909
440,0.538,0.908
441,0.539,0.907
442,0.54,0.91
443,0.542,0.912
444,0.543,0.909
445,0.544,0.909
446,0.546,0.908
447,0.547,0.907
448,0.548,0.908
449,0.55,0.909
450,0.551,0.911
451,0.553,0.91
452,0.554,0.912
453,0.555,0.915
454,0.557,0.913
455,0.559,0.914
456,0.56,0.912
457,0.562,0.913
458,0.563,0.912
459,0.566,0.912
460,0.568,0.916
461,0.569,0.915
462,0.569,0.914
463,0.57,0.914
464,0.572,0.917
465,0.573,0.917
466,0.573,0.918
467,0.574,0.918
468,0.575,0.921
469,0.575,0.924
470,0.576,0.923
471,0.577,0.92
472,0.578,0.922
473,0.578,0.924
474,0.578,0.923
475,0.579,0.924
476,0.579,0.924
477,0.578,0.926
478,0.578,0.925
479,0.578,0.925
480,0.578,0.922
481,0.578,0.924
482,0.578,0.927
483,0.578,0.927
484,0.577,0.931
485,0.576,0.93
486,0.575,0.928
487,0.573,0.926
488,0.572,0.926
489,0.572,0.924
490,0.571,0.925
491,0.569,0.928
492,0.567,0.926
493,0.566,0.927
494,0.566,0.928
495,0.564,0.926
496,0.564,0.924
497,0.561,0.925
498,0.56,0.929
499,0.56,0.933
500,0.561,0.933
501,0.561,0.935
502,0.56,0.934
503,0.559,0.934
504,0.559,0.932
505,0.559,0.935
506,0.558,0.934
507,0.558,0.93
508,0.557,0.935
509,0.557,0.937
510,0.558,0.933
511,0.559,0.937
512,0.56,0.937
513,0.56,0.938
514,0.561,0.939
515,0.562,0.94
516,0.562,0.943
517,0.562,0.948
518,0.563,0.945
519,0.563,0.945
520,0.564,0.944
521,0.564,0.941
522,0.564,0.942
523,0.563,0.944
524,0.562,0.941
525,0.561,0.944
526,0.561,0.948
527,0.56,0.948
528,0.56,0.947
529,0.558,0.952
530,0.557,0.952
531,0.556,0.955
532,0.556,0.952
533,0.554,0.952
534,0.551,0.954
535,0.551,0.954
536,0.549,0.958
537,0.546,0.957
538,0.544,0.955
539,0.54,0.962
540,0.539,0.958
541,0.536,0.961
542,0.532,0.962
543,0.531,0.963
544,0.53,0.961
545,0.527,0.961
546,0.525,0.962
547,0.522,0.961
548,0.52,0.961
549,0.511,0.962
550,0.508,0.964
551,0.507,0.962
552,0.506,0.961
553,0.501,0.961
554,0.499,0.964
555,0.497,0.966
556,0.495,0.966
557,0.492,0.965
558,0.487,0.963
559,0.485,0.96
560,0.481,0.963
561,0.479,0.961
562,0.478,0.96
563,0.476,0.961
564,0.475,0.958
565,0.468,0.958
566,0.466,0.955
567,0.463,0.956
568,0.463,0.953
569,0.457,0.953
570,0.453,0.953
571,0.45,0.955
572,0.448,0.96
573,0.444,0.959
574,0.439,0.961
575,0.437,0.964
576,0.436,0.96
577,0.432,0.964
578,0.429,0.962
579,0.426,0.964
580,0.425,0.961
581,0.421,0.961
582,0.418,0.963
583,0.417,0.962
584,0.413,0.965
585,0.412,0.962
586,0.409,0.963
587,0.409,0.958
588,0.406,0.958
589,0.404,0.958
590,0.404,0.957
591,0.402,0.956
592,0.4,0.953
593,0.399,0.95
594,0.397,0.949
595,0.397,0.949
596,0.395,0.951
597,0.393,0.953
598,0.389,0.958
599,0.388,0.958
600,0.388,0.955
601,0.386,0.956
602,0.385,0.958
603,0.383,0.956
604,0.383,0.958
605,0.38,0.958
606,0.379,0.957
607,0.378,0.955
608,0.378,0.955
609,0.377,0.957
610,0.376,0.958
611,0.375,0.957
612,0.375,0.956
613,0.374,0.958
614,0.373,0.958
615,0.372,0.956
616,0.371,0.957
617,0.37,0.96
618,0.369,0.958
619,0.367,0.958
620,0.365,0.961
621,0.364,0.959
622,0.361,0.958
623,0.359,0.962
624,0.357,0.959
625,0.354,0.957
626,0.349,0.955
627,0.348,0.957
628,0.346,0.955
629,0.344,0.955
630,0.34,0.958
631,0.339,0.956
632,0.337,0.956
633,0.332,0.955
634,0.327,0.954
635,0.324,0.957
636,0.323,0.959
637,0.32,0.961
638,0.317,0.96
639,0.313,0.961
640,0.309,0.961
641,0.307,0.96
642,0.305,0.962
643,0.304,0.96
644,0.304,0.96
645,0.302,0.958
646,0.3,0.959
647,0.297,0.962
648,0.295,0.965
649,0.294,0.963
650,0.291,0.962
651,0.288,0.962
652,0.287,0.963
653,0.287,0.96
654,0.286,0.96
655,0.283,0.96
656,0.281,0.958
657,0.28,0.956
658,0.277,0.958
659,0.273,0.96
660,0.27,0.957
661,0.268,0.956
662,0.263,0.959
663,0.261,0.961
664,0.258,0.961
665,0.256,0.962
666,0.251,0.962
667,0.247,0.963
668,0.244,0.963
669,0.241,0.964
670,0.239,0.966
671,0.237,0.967
672,0.235,0.968
673,0.232,0.967
674,0.231,0.969
675,0.23,0.966
676,0.227,0.969
677,0.224,0.971
678,0.223,0.971
679,0.222,0.968
680,0.221,0.964
681,0.22,0.961
682,0.217,0.959
683,0.217,0.961
684,0.215,0.963
685,0.215,0.96
686,0.213,0.962
687,0.212,0.962
688,0.21,0.963
689,0.21,0.963
690,0.21,0.963
691,0.211,0.966
692,0.211,0.966
693,0.212,0.964
694,0.212,0.96
695,0.214,0.959
696,0.214,0.959
697,0.214,0.96
698,0.214,0.959
699,0.214,0.959
700,0.215,0.961
701,0.215,0.96
702,0.215,0.962
703,0.216,0.961
704,0.217,0.961
705,0.217,0.958
706,0.218,0.96
707,0.218,0.959
708,0.218,0.961
709,0.217,0.961
710,0.217,0.963
711,0.217,0.96
712,0.216,0.963
713,0.215,0.965
714,0.215,0.963
715,0.215,0.963
716,0.214,0.962
717,0.213,0.964
718,0.213,0.967
719,0.212,0.964
720,0.213,0.967
721,0.213,0.964
722,0.213,0.967
723,0.214,0.969
724,0.215,0.969
725,0.215,0.97
726,0.217,0.968
727,0.218,0.967
728,0.219,0.968
729,0.221,0.969
730,0.222,0.969
731,0.223,0.968
732,0.225,0.966
733,0.227,0.964
734,0.229,0.966
735,0.231,0.969
736,0.233,0.97
737,0.234,0.97
738,0.236,0.972
739,0.237,0.972
740,0.24,0.971
741,0.245,0.974
742,0.247,0.978
743,0.248,0.982
744,0.249,0.981
745,0.25,0.98
746,0.25,0.979
747,0.251,0.982
748,0.253,0.981
749,0.255,0.983
750,0.258,0.983
751,0.26,0.986
752,0.261,0.986
753,0.264,0.984
754,0.265,0.984
755,0.265,0.984
756,0.266,0.986
757,0.267,0.983
758,0.27,0.985
759,0.273,0.985
760,0.276,0.987
761,0.278,0.988
762,0.281,0.987
763,0.285,0.987
764,0.289,0.985
765,0.294,0.987
766,0.295,0.987
767,0.295,0.991
768,0.297,0.988
769,0.303,0.987
770,0.305,0.989
771,0.309,0.991
772,0.31,0.987
773,0.314,0.985
774,0.318,0.985
775,0.321,0.987
776,0.328,0.989
777,0.33,0.992
778,0.337,0.997
779,0.339,0.993
780,0.341,0.997
781,0.344,0.994
782,0.347,0.997
783,0.351,0.996
784,0.353,0.995
785,0.355,0.997
786,0.356,0.995
787,0.358,0.995
788,0.36,0.998
789,0.363,0.997
790,0.364,0.995
791,0.365,0.995
792,0.369,0.993
793,0.373,0.993
794,0.378,0.996
795,0.382,0.994
796,0.387,0.994
797,0.389,0.995
798,0.397,0.996
799,0.402,0.996
